,UKREIS,UJAHR,UMONAT,UWOCHENTAG,USTUNDE,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,ULICHTVERH,STRZUSTAND,longitude,latitude,Stadtteil,Ortsteil,geometry
166,11,2016,4,7,17,3,6,4,1,0,1,0,0,0,0,0,8.842432224,53.067725089,Östliche Vorstadt,Peterswerder,POINT (8.842432224 53.067725089)
167,11,2016,4,6,19,3,0,7,1,0,0,0,0,0,0,0,8.765834807,53.082152753,Woltmershausen,Woltmershausen,POINT (8.765834806999999 53.082152753)
168,12,2016,4,3,14,3,0,1,1,0,0,0,0,0,0,0,8.595284292,53.530378867,Geestemünde,Buschkämpen,POINT (8.595284292000001 53.530378867)
169,11,2016,4,1,12,3,0,1,1,0,0,0,0,0,0,0,8.794090895,53.074349536,Neustadt,Alte Neustadt,POINT (8.794090895 53.074349536)
170,11,2016,4,2,19,3,5,2,1,1,0,0,0,0,1,0,8.800539481,53.078594612,Mitte,Altstadt,POINT (8.800539480999999 53.078594612)
171,11,2016,3,5,19,3,4,6,1,0,0,0,0,0,1,0,8.827944128,53.079944798,Schwachhausen,Gete,POINT (8.827944128 53.079944798)
172,12,2016,3,7,13,2,5,7,1,0,0,1,0,0,0,1,8.580081283,53.541065572,Mitte,Weddewarden,POINT (8.580081283 53.541065572)
173,11,2016,4,3,16,3,0,7,1,1,0,0,0,0,0,0,8.827693759,53.07476679,Östliche Vorstadt,Steintor,POINT (8.827693759000001 53.07476679)
174,11,2016,3,5,9,3,6,4,1,0,1,0,0,0,0,0,8.765408625,53.084933272,Woltmershausen,Woltmershausen,POINT (8.765408624999999 53.084933272)
175,11,2016,3,5,16,3,8,1,1,0,0,0,0,0,0,0,8.702028919,53.173133958,Burglesum,Burgdamm,POINT (8.702028919 53.173133958)
176,11,2016,4,5,16,3,5,2,1,1,0,0,0,0,0,0,8.808628099,53.08289893,Mitte,Bahnhofsvorstadt,POINT (8.808628099 53.08289893)
177,11,2016,4,2,17,2,1,5,1,1,0,0,0,0,0,0,8.816264784,53.073299118,Mitte,Ostertor,POINT (8.816264783999999 53.073299118)
178,11,2016,4,7,13,3,5,2,1,1,0,0,0,0,0,0,8.860624644,53.066172923,Hemelingen,Hastedt,POINT (8.860624644 53.066172923)
179,11,2016,3,2,14,3,5,3,1,1,0,0,0,0,0,0,8.880964898,53.064490035,Hemelingen,Hastedt,POINT (8.880964898 53.064490035)
180,11,2016,3,5,9,3,5,3,1,1,0,0,0,0,0,0,8.561150792,53.190381286,Blumenthal,Blumenthal,POINT (8.561150791999999 53.190381286)
181,11,2016,3,5,11,3,5,3,1,1,0,0,0,0,0,0,8.805882612,53.073404225,Mitte,Altstadt,POINT (8.805882612 53.073404225)
182,11,2016,4,5,16,3,5,3,1,1,0,0,0,0,0,0,8.801275258,53.086838631,Mitte,Bahnhofsvorstadt,POINT (8.801275258 53.086838631)
183,11,2016,4,3,18,3,1,5,1,0,0,0,0,1,0,0,8.781601307,53.087638482,Walle,Überseestadt,POINT (8.781601307000001 53.087638482)
184,11,2016,4,7,19,3,4,6,1,0,1,0,0,0,0,0,8.860271883,53.049470002,Obervieland,Habenhausen,POINT (8.860271882999999 53.049470002)
185,11,2016,3,2,9,3,5,3,1,1,0,0,0,0,0,1,8.812747544,53.080916767,Mitte,Bahnhofsvorstadt,POINT (8.812747544 53.080916767)
186,11,2016,3,4,18,2,6,4,1,0,1,0,0,0,0,0,8.802834206,53.069974866,Neustadt,Alte Neustadt,POINT (8.802834206 53.069974866)
187,11,2016,4,3,17,3,1,5,1,1,0,0,0,0,0,1,8.822043447,53.072833741,Mitte,Ostertor,POINT (8.822043447 53.072833741)
188,11,2016,4,6,16,3,5,3,1,1,0,0,0,0,0,1,8.886323666,53.071535881,Hemelingen,Sebaldsbrück,POINT (8.886323665999999 53.071535881)
189,11,2016,3,5,10,2,5,3,1,1,0,0,0,0,0,0,8.891932497,53.048089347,Hemelingen,Hemelingen,POINT (8.891932497000001 53.048089347)
190,11,2016,3,6,1,2,1,5,1,1,0,0,0,0,0,1,8.846852726,53.087989319,Schwachhausen,Riensberg,POINT (8.846852726 53.087989319)
191,11,2016,3,5,8,3,3,2,1,1,0,0,0,0,0,1,8.831971938,53.092612922,Schwachhausen,Neu-Schwachhausen,POINT (8.831971938000001 53.092612922)
192,11,2016,3,6,22,3,2,6,1,1,0,0,0,0,2,1,8.848807285,53.067805024,Östliche Vorstadt,Peterswerder,POINT (8.848807284999999 53.067805024)
193,11,2016,3,4,12,2,5,3,1,1,0,0,0,0,0,0,8.704928727,53.171046871,Burglesum,Burgdamm,POINT (8.704928727 53.171046871)
194,11,2016,4,3,10,2,5,3,1,0,0,0,0,1,0,0,8.738165973,53.134590377,Gröpelingen,Oslebshausen,POINT (8.738165972999999 53.134590377)
195,11,2016,3,4,15,3,6,4,1,0,1,0,0,0,0,0,8.793023381,53.066730831,Neustadt,Neustadt,POINT (8.793023380999999 53.066730831)
196,12,2016,4,3,16,3,5,3,1,1,0,0,0,0,0,0,8.576271694,53.560591661,Lehe,Königsheide,POINT (8.576271694000001 53.560591661)
197,11,2016,3,4,18,3,6,4,1,0,1,0,0,0,0,0,8.794004776,53.07429341,Neustadt,Alte Neustadt,POINT (8.794004776 53.07429341)
198,11,2016,3,3,8,3,0,1,1,0,0,0,0,0,0,0,8.740082978,53.051410946,Huchting,Kirchhuchting,POINT (8.740082978 53.051410946)
199,11,2016,4,7,19,2,5,3,1,1,0,0,0,0,0,0,8.870557918,53.091363311,Schwachhausen,Radio Bremen,POINT (8.870557917999999 53.091363311)
200,11,2016,3,7,20,3,2,5,1,1,0,0,0,0,2,0,8.78845359,53.098416478,Walle,Westend,POINT (8.78845359 53.098416478)
201,12,2016,3,6,8,2,0,1,1,0,0,0,0,0,0,2,8.571539068,53.557700082,Mitte,Weddewarden,POINT (8.571539068 53.557700082)
202,11,2016,4,2,19,3,0,1,1,0,0,0,0,0,0,0,8.576165386,53.19034619,Blumenthal,Blumenthal,POINT (8.576165386 53.19034619)
203,11,2016,3,3,7,3,0,1,1,0,0,0,0,0,0,0,8.820790312,53.051226326,Neustadt,Huckelriede,POINT (8.820790312 53.051226326)
204,11,2016,3,6,16,3,5,3,1,1,0,0,0,0,0,0,8.797055925,53.071639864,Neustadt,Alte Neustadt,POINT (8.797055925 53.071639864)
205,11,2016,3,4,15,3,4,6,1,1,0,0,0,0,0,0,8.80351905,53.092870711,Findorff,Findorff-Bürgerweide,POINT (8.80351905 53.092870711)
206,11,2016,4,3,15,2,0,7,1,0,0,0,0,0,0,1,8.865487388,53.097113612,Horn-Lehe,Horn,POINT (8.865487388 53.097113612)
207,12,2016,4,4,10,3,5,2,1,1,0,0,0,0,0,1,8.594570333,53.531494331,Geestemünde,Buschkämpen,POINT (8.594570333 53.531494331)
208,11,2016,4,3,14,3,5,2,1,1,0,0,0,0,0,1,8.923333567,53.059412249,Osterholz,Osterholz,POINT (8.923333567 53.059412249)
209,11,2016,4,5,18,3,4,2,1,1,0,0,0,0,0,0,8.841222963,53.069286328,Östliche Vorstadt,Peterswerder,POINT (8.841222963 53.069286328)
210,11,2016,3,3,8,3,5,2,1,1,0,0,0,0,0,0,8.826258078,53.079319547,Mitte,Ostertor,POINT (8.826258078 53.079319547)
211,11,2016,4,7,9,3,5,3,1,1,0,0,0,0,0,0,8.856529946,53.089873862,Schwachhausen,Riensberg,POINT (8.856529946 53.089873862)
212,11,2016,3,6,18,3,5,3,1,1,0,0,0,0,1,0,8.758040397,53.058190581,Huchting,Grolland,POINT (8.758040397 53.058190581)
213,11,2016,3,2,7,3,2,7,1,0,0,0,0,1,0,0,8.867994968,53.06959393,Hemelingen,Hastedt,POINT (8.867994968 53.06959393)
214,11,2016,3,6,7,3,0,1,1,0,0,0,0,0,0,2,8.818998058,53.080217263,Mitte,Ostertor,POINT (8.818998058 53.080217263)
215,11,2016,4,7,7,3,0,7,1,0,0,0,0,0,0,1,8.930216007,53.07211013,Osterholz,Blockdiek,POINT (8.930216007 53.07211013)
216,12,2016,4,3,16,3,5,3,1,1,0,0,0,0,0,0,8.59860442,53.487236896,Fischereihafen,Mitte-Süd,POINT (8.598604419999999 53.487236896)
217,11,2016,4,1,11,3,3,2,1,1,0,0,0,0,0,0,8.853474984,53.064905898,Östliche Vorstadt,Peterswerder,POINT (8.853474984 53.064905898)
218,11,2016,3,5,16,3,5,3,1,0,0,0,0,0,0,0,8.862881653,53.065278698,Hemelingen,Hastedt,POINT (8.862881653000001 53.065278698)
219,11,2016,3,6,19,3,5,3,1,1,0,0,0,0,2,1,8.849310926,53.071379661,Östliche Vorstadt,Peterswerder,POINT (8.849310925999999 53.071379661)
220,12,2016,3,4,12,2,3,2,1,1,0,0,0,0,0,0,8.592721052,53.535257211,Geestemünde,Buschkämpen,POINT (8.592721052 53.535257211)
221,12,2016,4,6,19,3,5,3,1,1,0,0,0,0,0,0,8.597908918,53.533424127,Geestemünde,Buschkämpen,POINT (8.597908918 53.533424127)
222,11,2016,3,4,15,3,4,6,1,0,0,0,0,0,0,0,8.799886639,53.070436697,Neustadt,Alte Neustadt,POINT (8.799886639 53.070436697)
223,11,2016,4,3,8,3,5,3,1,0,0,0,0,0,0,0,8.798832933,53.065846024,Neustadt,Buntentor,POINT (8.798832933 53.065846024)
224,12,2016,4,4,15,3,5,3,1,1,0,0,0,0,0,0,8.590429065,53.539780781,Geestemünde,Buschkämpen,POINT (8.590429065 53.539780781)
225,11,2016,4,7,23,3,0,1,1,0,0,0,0,0,2,0,8.881044393,53.102276665,Horn-Lehe,Lehe,POINT (8.881044393 53.102276665)
226,11,2016,3,4,6,3,5,2,1,1,0,0,0,0,1,1,8.704495273,53.155632451,Burglesum,Burg-Grambke,POINT (8.704495272999999 53.155632451)
227,12,2016,4,2,15,3,2,6,1,1,0,0,0,0,0,0,8.597643307,53.51581423,Wulsdorf,Geestemünde-Süd,POINT (8.597643307 53.51581423)
228,11,2016,4,5,13,3,5,3,1,1,0,0,0,0,0,0,8.786775851,53.095293525,Walle,Westend,POINT (8.786775851 53.095293525)
229,11,2016,4,2,20,3,5,2,1,1,0,0,0,0,2,0,8.837229995,53.076896071,Östliche Vorstadt,Fesenfeld,POINT (8.837229995 53.076896071)
230,11,2016,3,2,7,3,5,3,1,1,0,0,0,0,0,0,8.776670523,53.09755214,Walle,Walle,POINT (8.776670523 53.09755214)
231,11,2016,3,5,16,3,1,5,1,1,0,0,0,0,0,0,8.904358984,53.0726902,Hemelingen,Sebaldsbrück,POINT (8.904358984 53.0726902)
232,11,2016,3,2,19,3,0,1,1,0,0,0,0,0,2,0,8.648207739,53.182341539,Vegesack,Schönebeck,POINT (8.648207739 53.182341539)
233,11,2016,3,5,8,2,3,6,1,1,0,0,0,0,0,0,8.80560089,53.065546653,Neustadt,Buntentor,POINT (8.805600889999999 53.065546653)
234,11,2016,4,5,16,3,5,3,1,1,0,0,0,0,0,0,8.887928198,53.034555226,Hemelingen,Hemelingen,POINT (8.887928197999999 53.034555226)
235,11,2016,3,5,9,3,5,2,1,1,0,0,0,0,0,0,8.841900627,53.083234929,Schwachhausen,Gete,POINT (8.841900626999999 53.083234929)
236,11,2016,3,2,9,2,6,4,1,0,1,0,0,0,0,0,8.890372826,53.057314411,Hemelingen,Hemelingen,POINT (8.890372826 53.057314411)
237,12,2016,5,3,12,3,5,3,1,1,0,0,0,0,0,0,8.591177248,53.518318718,Wulsdorf,Geestemünde-Süd,POINT (8.591177247999999 53.518318718)
238,11,2016,6,4,16,3,0,1,1,0,0,0,0,0,0,0,8.827361071,53.07265278,Östliche Vorstadt,Steintor,POINT (8.827361071 53.07265278)
239,11,2016,5,3,23,3,5,2,1,1,0,0,0,0,2,0,8.945265324,53.065586504,Osterholz,Ellenerbrok-Schevemoor,POINT (8.945265323999999 53.065586504)
240,11,2016,5,6,20,3,5,3,1,1,0,0,0,0,0,0,8.847860241,53.066067389,Östliche Vorstadt,Peterswerder,POINT (8.847860240999999 53.066067389)
241,11,2016,4,6,11,3,0,1,1,0,0,0,0,0,0,0,8.839119884,53.069649148,Östliche Vorstadt,Peterswerder,POINT (8.839119884 53.069649148)
242,11,2016,5,7,16,3,1,7,1,1,0,0,0,0,0,0,8.808908757,53.069834376,Neustadt,Alte Neustadt,POINT (8.808908756999999 53.069834376)
243,11,2016,4,4,7,3,5,2,1,0,0,0,0,1,0,1,8.87904389,53.101399589,Horn-Lehe,Lehe,POINT (8.87904389 53.101399589)
244,11,2016,6,3,15,3,0,7,1,0,0,0,0,0,0,0,8.807521238,53.094423674,Findorff,Regensburger Str.,POINT (8.807521238 53.094423674)
245,11,2016,5,6,19,3,5,3,1,1,0,0,0,0,0,0,8.804076496,53.072634882,Mitte,Altstadt,POINT (8.804076496 53.072634882)
246,11,2016,5,3,7,3,5,3,1,0,0,0,0,1,0,0,8.77412752,53.095373842,Walle,Überseestadt,POINT (8.77412752 53.095373842)
247,11,2016,5,3,8,3,1,5,1,1,0,0,0,0,0,0,8.792093012,53.068585691,Neustadt,Neustadt,POINT (8.792093012 53.068585691)
248,11,2016,6,3,13,3,1,5,1,1,0,0,0,0,0,0,8.759007902,53.117733553,Gröpelingen,Gröpelingen,POINT (8.759007902 53.117733553)
249,11,2016,5,6,12,3,5,2,1,1,0,0,0,0,0,0,8.810622379,53.081871115,Mitte,Bahnhofsvorstadt,POINT (8.810622379 53.081871115)
250,12,2016,5,5,7,3,3,6,1,1,0,0,0,0,0,1,8.588114741,53.536034942,Geestemünde,Buschkämpen,POINT (8.588114741 53.536034942)
251,11,2016,5,3,23,3,0,7,1,0,0,0,0,0,2,0,8.825175811,53.07305038,Östliche Vorstadt,Steintor,POINT (8.825175810999999 53.07305038)
252,11,2016,4,4,18,3,5,2,1,1,0,0,0,0,0,1,8.785700566,53.074856886,Neustadt,Alte Neustadt,POINT (8.785700565999999 53.074856886)
253,11,2016,6,7,15,3,0,7,1,1,0,0,0,0,0,0,8.818153169,53.07480559,Mitte,Ostertor,POINT (8.818153169 53.07480559)
254,11,2016,5,2,20,3,2,7,1,0,0,1,0,0,0,0,8.82921985,53.072035108,Östliche Vorstadt,Steintor,POINT (8.829219849999999 53.072035108)
255,12,2016,5,6,19,3,1,5,1,1,0,0,0,0,0,0,8.593921511,53.538354036,Geestemünde,Buschkämpen,POINT (8.593921511 53.538354036)
256,11,2016,5,3,9,3,5,3,1,1,0,0,0,0,0,0,8.880340319,53.082418399,Vahr,Neue Vahr Südwest,POINT (8.880340319 53.082418399)
257,11,2016,4,4,10,3,0,7,1,0,0,0,0,1,0,1,8.627532618,53.170919064,Vegesack,Vegesack,POINT (8.627532618 53.170919064)
258,11,2016,5,3,10,2,5,3,1,1,0,0,0,0,0,0,8.625492207,53.181326048,Vegesack,Aumund-Hammersbeck,POINT (8.625492207000001 53.181326048)
259,11,2016,5,6,3,3,0,7,1,0,0,0,0,0,2,0,8.826109392,53.072981366,Östliche Vorstadt,Steintor,POINT (8.826109391999999 53.072981366)
260,11,2016,5,2,8,3,5,3,1,0,0,0,1,0,0,0,8.564861402,53.193269596,Blumenthal,Blumenthal,POINT (8.564861402 53.193269596)
261,11,2016,6,6,14,3,1,5,1,1,0,0,0,0,0,0,8.806724835,53.064878606,Neustadt,Buntentor,POINT (8.806724835000001 53.064878606)
262,11,2016,6,4,8,3,0,1,1,0,0,0,0,0,0,0,8.796880115,53.083040543,Mitte,Altstadt,POINT (8.796880115 53.083040543)
263,12,2016,5,2,16,3,5,3,1,1,0,0,0,0,0,0,8.587124378,53.522926253,Fischereihafen,Mitte-Süd,POINT (8.587124378 53.522926253)
264,11,2016,6,5,21,3,1,5,1,1,0,0,0,0,1,0,8.685356037,53.176816838,Burglesum,Lesum,POINT (8.685356037 53.176816838)
265,12,2016,5,2,11,3,5,2,1,0,0,0,0,1,0,0,8.570319778,53.551810685,Mitte,Weddewarden,POINT (8.570319778 53.551810685)
266,11,2016,5,6,18,3,5,2,1,1,0,0,0,0,0,0,8.809591776,53.095357128,Findorff,Weidedamm,POINT (8.809591776 53.095357128)
267,11,2016,5,2,8,3,5,2,1,1,0,0,0,0,0,0,8.7792932,53.100205217,Walle,Walle,POINT (8.7792932 53.100205217)
268,12,2016,5,2,16,3,5,3,1,1,0,0,0,0,0,0,8.607601292,53.535279488,Geestemünde,Buschkämpen,POINT (8.607601292 53.535279488)
269,11,2016,5,2,17,3,5,2,1,1,0,0,0,0,0,0,8.85234779,53.073675302,Östliche Vorstadt,Hulsberg,POINT (8.85234779 53.073675302)
270,11,2016,4,4,15,3,3,6,1,1,0,0,0,0,0,1,8.800378581,53.083331586,Mitte,Bahnhofsvorstadt,POINT (8.800378581 53.083331586)
271,11,2016,5,2,16,2,5,3,1,1,0,0,0,0,0,0,8.666022838,53.175457519,Burglesum,St.Magnus,POINT (8.666022838 53.175457519)
272,11,2016,6,2,13,3,5,3,1,1,0,0,0,0,0,0,8.877097092,53.080864048,Vahr,Neue Vahr Südwest,POINT (8.877097092 53.080864048)
273,11,2016,5,5,14,3,4,6,1,0,0,0,0,0,0,0,8.848323219,53.113570257,Horn-Lehe,Lehe,POINT (8.848323218999999 53.113570257)
274,11,2016,4,6,8,2,0,7,1,0,1,0,0,0,0,0,8.786906912,53.090499987,Walle,Steffensweg,POINT (8.786906911999999 53.090499987)
275,11,2016,5,2,9,2,5,3,1,1,0,0,0,0,0,0,8.636236044,53.184636234,Vegesack,Aumund-Hammersbeck,POINT (8.636236044 53.184636234)
276,11,2016,5,5,23,3,0,1,1,0,0,0,0,0,2,0,8.815479196,53.088828585,Schwachhausen,Bürgerpark,POINT (8.815479196 53.088828585)
277,11,2016,5,5,16,3,5,2,1,1,0,0,0,0,0,0,8.84554964,53.106315291,Horn-Lehe,Lehe,POINT (8.84554964 53.106315291)
278,11,2016,5,2,18,3,0,1,1,0,0,0,0,0,0,0,8.724668935,53.176679808,Burglesum,Burgdamm,POINT (8.724668935 53.176679808)
279,11,2016,5,5,19,3,5,2,1,1,0,0,0,0,0,0,8.891829876,53.049400236,Hemelingen,Hemelingen,POINT (8.891829875999999 53.049400236)
280,11,2016,5,3,8,3,1,6,1,0,0,0,0,0,0,0,8.894632069,53.059715038,Hemelingen,Sebaldsbrück,POINT (8.894632069 53.059715038)
281,11,2016,5,5,15,3,2,6,1,0,0,0,0,0,0,0,8.85127516,53.104810029,Horn-Lehe,Lehe,POINT (8.85127516 53.104810029)
282,12,2016,4,5,8,3,5,6,1,1,0,0,0,0,0,0,8.591181611,53.566125338,Lehe,Königsheide,POINT (8.591181611 53.566125338)
283,11,2016,5,5,11,3,5,2,1,1,0,0,0,0,0,0,8.807204342,53.082079344,Mitte,Bahnhofsvorstadt,POINT (8.807204342 53.082079344)
284,11,2016,5,7,11,3,0,7,1,0,0,0,0,0,0,0,8.554020176,53.18660308,Blumenthal,Rönnebeck,POINT (8.554020176 53.18660308)
285,11,2016,5,1,10,3,0,1,1,0,0,0,0,0,0,1,8.900728739,53.099658558,,,POINT (8.900728739 53.099658558)
286,11,2016,5,5,21,3,6,4,1,0,1,0,0,0,1,0,8.785624399,53.070968079,Neustadt,Hohentor,POINT (8.785624399 53.070968079)
287,11,2016,4,3,17,3,5,2,1,1,0,0,0,0,0,1,8.578244954,53.181541098,Blumenthal,Blumenthal,POINT (8.578244954000001 53.181541098)
288,12,2016,6,7,12,3,5,2,1,1,0,0,0,0,0,0,8.589809475,53.538051959,Geestemünde,Buschkämpen,POINT (8.589809474999999 53.538051959)
289,11,2016,5,3,9,3,0,7,1,0,0,0,1,0,0,0,8.704627273,53.171353105,Burglesum,Burgdamm,POINT (8.704627273 53.171353105)
290,11,2016,5,2,12,3,5,3,1,1,0,0,0,0,0,0,8.763539727,53.108969906,Gröpelingen,Lindenhof,POINT (8.763539727 53.108969906)
291,11,2016,5,5,21,2,0,1,1,0,0,0,0,0,1,0,8.82284015,53.074062059,Östliche Vorstadt,Steintor,POINT (8.822840149999999 53.074062059)
292,11,2016,6,7,11,2,5,3,1,1,0,0,0,0,0,0,8.569737664,53.195280797,Blumenthal,Lüssum-Bockhorn,POINT (8.569737664 53.195280797)
293,12,2016,6,5,12,3,0,6,1,1,0,0,0,0,0,0,8.586515155,53.540132979,Geestemünde,Buschkämpen,POINT (8.586515155000001 53.540132979)
294,11,2016,5,2,13,3,5,2,1,1,0,0,0,0,0,0,8.940568879,53.077604326,,,POINT (8.940568879000001 53.077604326)
295,11,2016,5,5,21,3,0,1,1,0,0,0,0,0,2,0,8.850303247,53.094989729,Schwachhausen,Neu-Schwachhausen,POINT (8.850303246999999 53.094989729)
296,11,2016,5,2,5,2,0,7,1,0,0,0,0,0,0,0,8.782676926,53.104358702,Walle,Walle,POINT (8.782676926000001 53.104358702)
297,11,2016,5,1,9,2,5,3,1,1,0,0,0,0,0,1,8.821004098,53.045323838,Obervieland,Kattenturm,POINT (8.821004098 53.045323838)
298,11,2016,5,1,12,2,0,1,1,0,0,0,0,0,0,0,8.847637516,53.093111196,Schwachhausen,Riensberg,POINT (8.847637516000001 53.093111196)
299,11,2016,5,5,13,3,5,3,1,0,0,0,0,1,0,0,8.871058598,53.067089672,Hemelingen,Hastedt,POINT (8.871058597999999 53.067089672)
300,11,2016,5,2,11,3,3,6,1,0,0,0,0,0,0,0,8.796192986,53.068030879,Neustadt,Neustadt,POINT (8.796192985999999 53.068030879)
301,11,2016,5,2,14,3,1,7,1,1,0,0,0,0,0,0,8.874525974,53.102248098,Horn-Lehe,Lehe,POINT (8.874525974000001 53.102248098)
302,11,2016,5,1,15,3,1,5,1,1,0,0,0,0,0,0,8.843141331,53.055526187,Obervieland,Habenhausen,POINT (8.843141331 53.055526187)
303,11,2016,5,5,5,3,0,1,1,0,0,0,0,0,0,0,8.795186303,53.075217151,Neustadt,Alte Neustadt,POINT (8.795186302999999 53.075217151)
304,11,2016,5,5,13,3,6,4,1,0,1,0,0,0,0,0,8.857577976,53.080460592,Schwachhausen,Gete,POINT (8.857577976 53.080460592)
305,11,2016,5,1,18,2,5,3,1,1,0,0,0,0,0,0,8.77767804,53.064014556,Neustadt,Neuenland,POINT (8.77767804 53.064014556)
306,11,2016,6,6,13,3,5,3,1,1,0,0,0,0,0,0,8.79175455,53.103967991,Walle,Osterfeuerberg,POINT (8.79175455 53.103967991)
307,11,2016,5,2,11,3,5,3,1,0,0,0,0,1,0,0,8.852212814,53.111362239,Horn-Lehe,Lehe,POINT (8.852212814 53.111362239)
308,12,2016,5,4,15,3,5,2,1,1,0,0,0,0,0,0,8.589678718,53.526911993,Geestemünde,Buschkämpen,POINT (8.589678718 53.526911993)
309,11,2016,5,5,18,3,5,2,1,1,0,0,0,0,0,0,8.808287491,53.088247699,Findorff,Findorff-Bürgerweide,POINT (8.808287491 53.088247699)
310,11,2016,4,3,14,3,1,5,1,1,0,0,0,0,0,0,8.80505354,53.081843987,Mitte,Bahnhofsvorstadt,POINT (8.805053539999999 53.081843987)
311,11,2016,5,1,4,3,0,1,1,0,0,0,0,0,2,0,8.616082077,53.174936046,Vegesack,Vegesack,POINT (8.616082077 53.174936046)
312,11,2016,6,1,14,3,4,6,1,0,0,0,0,0,0,0,8.801885608,53.076713022,Mitte,Altstadt,POINT (8.801885607999999 53.076713022)
313,11,2016,6,3,17,3,5,3,1,1,0,0,0,0,0,0,8.797513632,53.080670472,Mitte,Altstadt,POINT (8.797513631999999 53.080670472)
314,11,2016,4,3,9,3,5,3,1,1,0,0,0,0,0,1,8.827059929,53.042721923,Obervieland,Kattenturm,POINT (8.827059929000001 53.042721923)
315,11,2016,6,2,13,3,4,6,1,0,0,0,0,0,0,0,8.81125798,53.073803416,Mitte,Altstadt,POINT (8.811257980000001 53.073803416)
316,11,2016,5,2,14,2,0,7,1,0,0,0,0,0,0,0,8.696777189,53.174843614,Burglesum,Lesum,POINT (8.696777189000001 53.174843614)
317,11,2016,5,5,17,3,4,6,1,0,0,0,0,0,0,0,8.611766471,53.1778702,Vegesack,Fähr-Lobbendorf,POINT (8.611766470999999 53.1778702)
318,11,2016,4,5,13,3,5,2,1,1,0,0,0,0,0,0,8.826888151,53.034361823,Obervieland,Kattenturm,POINT (8.826888151 53.034361823)
319,11,2016,5,5,18,3,6,7,1,0,1,0,0,0,0,0,8.702167964,53.168491022,Burglesum,Burgdamm,POINT (8.702167963999999 53.168491022)
320,11,2016,5,5,16,3,5,3,1,1,0,0,0,0,0,0,8.619290362,53.185233306,Vegesack,Aumund-Hammersbeck,POINT (8.619290361999999 53.185233306)
321,11,2016,4,7,14,3,5,3,1,1,0,0,0,0,0,1,8.817023786,53.080827081,Mitte,Bahnhofsvorstadt,POINT (8.817023786 53.080827081)
322,11,2016,5,6,13,3,5,2,1,1,0,0,0,0,0,0,8.850817183,53.084424115,Schwachhausen,Gete,POINT (8.850817183 53.084424115)
323,11,2016,6,3,9,3,5,2,1,1,0,0,0,0,0,0,8.827193049,53.084869661,Schwachhausen,Bürgerpark,POINT (8.827193049 53.084869661)
324,11,2016,5,4,13,3,6,4,1,0,1,0,0,0,0,0,8.804923162,53.081004508,Mitte,Bahnhofsvorstadt,POINT (8.804923162 53.081004508)
325,11,2016,5,3,11,3,0,7,1,0,0,0,1,0,0,0,8.861768007,53.088141209,Schwachhausen,Radio Bremen,POINT (8.861768007 53.088141209)
326,11,2016,5,5,9,3,4,2,1,1,0,0,0,0,0,0,8.860761835,53.066156954,Hemelingen,Hastedt,POINT (8.860761835 53.066156954)
327,11,2016,5,5,13,3,1,5,1,1,0,0,0,0,0,0,8.806437861,53.065048405,Neustadt,Buntentor,POINT (8.806437860999999 53.065048405)
328,11,2016,5,7,0,3,5,3,1,1,0,0,0,0,2,0,8.824616746,53.06891196,Mitte,Ostertor,POINT (8.824616746 53.06891196)
329,11,2016,6,7,12,3,1,5,1,1,0,0,0,0,0,0,8.899429043,53.062114552,Hemelingen,Sebaldsbrück,POINT (8.899429043 53.062114552)
330,11,2016,5,5,15,3,5,3,1,1,0,0,0,0,0,0,8.705369578,53.174375495,Burglesum,Burgdamm,POINT (8.705369578000001 53.174375495)
331,11,2016,4,2,16,3,2,2,1,1,0,0,0,0,0,1,8.624479648,53.177170571,Vegesack,Vegesack,POINT (8.624479647999999 53.177170571)
332,11,2016,6,5,13,3,5,3,1,1,0,0,0,0,0,0,8.923337409,53.059131066,Osterholz,Osterholz,POINT (8.923337409 53.059131066)
333,11,2016,4,2,8,3,1,1,1,1,0,0,0,0,0,0,8.825436367,53.073034751,Östliche Vorstadt,Steintor,POINT (8.825436367 53.073034751)
334,11,2016,6,7,22,3,1,1,1,1,0,0,0,0,2,0,8.904397988,53.12659674,,Borgfeld,POINT (8.904397987999999 53.12659674)
335,11,2016,5,2,7,3,5,3,1,1,0,0,0,0,0,0,8.797197818,53.07245445,Neustadt,Alte Neustadt,POINT (8.797197818000001 53.07245445)
336,12,2016,5,6,16,3,2,6,1,1,0,0,0,0,0,0,8.589581671,53.559114324,Lehe,Königsheide,POINT (8.589581670999999 53.559114324)
337,11,2016,5,5,16,3,5,3,1,0,0,0,0,0,0,0,8.805750693,53.081391123,Mitte,Bahnhofsvorstadt,POINT (8.805750693 53.081391123)
338,11,2016,4,2,10,3,5,3,1,1,0,0,0,0,0,1,8.717515719,53.17627378,Burglesum,Burgdamm,POINT (8.717515719 53.17627378)
339,11,2016,6,6,14,3,5,3,1,0,0,1,0,0,0,0,8.946518347,53.076582044,Osterholz,Tenever,POINT (8.946518347 53.076582044)
340,12,2016,6,4,10,3,0,1,1,0,0,0,0,0,0,0,8.604843596,53.591139621,Leherheide,Fehmoor,POINT (8.604843596 53.591139621)
